Row ID,City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
5986,Portland,67,Becky Pak,Corporate,0.09,1,09/08/2015,42436,Critical,30,0.36,Technology,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Office Machines,3612.58,West,10994.74,10/08/2015,Delivery Truck,48.26,Oregon,400.97,97206
6402,Glenview,67,Michelle Lonsdale,Corporate,0.02,1,09/08/2015,45440,Critical,5,0.76,Furniture,Jumbo Drum,Global Deluxe High-Back Office Chair in Storm,Chairs & Chairmats,-183.6,Central,748.29,11/08/2015,Delivery Truck,28.63,Illinois,135.99,60025
6850,Port Chester,67,Dionis Lloyd,Small Business,0.04,1,09/08/2015,48774,High,31,0.57,Furniture,Jumbo Drum,Hon Deluxe Fabric Upholstered Stacking Chairs,Chairs & Chairmats,573.55,East,7323.78,11/08/2015,Delivery Truck,62.94,New York,243.98,10573
5981,Hobart,67,Giulietta Baptist,Home Office,0.03,1,09/08/2015,42400,Low,44,0.68,Technology,Small Box,Belkin 105-Key Black Keyboard,Computer Peripherals,11.55,Central,865.27,11/08/2015,Regular Air,4,Indiana,19.98,46342
5982,Indianapolis,67,Giulietta Baptist,Home Office,0.06,1,09/08/2015,42400,Low,41,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-168.95,Central,429.28,14/08/2015,Regular Air,6.5,Indiana,10.97,46203
1284,Cumberland,67,Michelle Tran,Corporate,0.01,1,09/08/2015,9347,Low,31,0.59,Office Supplies,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,-107.98,East,131.2,18/08/2015,Regular Air,5.13,Maryland,3.95,21501
5443,Prior Lake,67,John Castell,Consumer,0.01,1,10/08/2015,38656,Low,13,0.36,Office Supplies,Small Box,Avery 478,Labels,25.16,Central,64.46,10/08/2015,Regular Air,0.5,Minnesota,4.91,55372
4022,Springfield,67,Nora Price,Small Business,0.08,1,10/08/2015,28738,Medium,10,0.59,Office Supplies,Small Box,Economy Rollaway Files,Storage & Organization,34.85,South,1539.83,11/08/2015,Regular Air,19.99,Virginia,165.2,22153
3322,Irving,67,Naresj Patel,Small Business,0.02,1,10/08/2015,23748,High,26,0.72,Office Supplies,Jumbo Drum,Tennsco Double-Tier Lockers,Storage & Organization,755.95,Central,6163.52,12/08/2015,Delivery Truck,28.66,Texas,225.02,75061
4021,Springfield,67,Nora Price,Small Business,0.03,1,10/08/2015,28738,Medium,2,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-14.467,South,23.54,12/08/2015,Regular Air,6.19,Virginia,8.6,22153
1198,Trenton,67,Thomas Brumley,Consumer,0.06,1,10/08/2015,8801,Low,25,0.59,Technology,Small Box,270c,Telephones and Communication,371.214,Central,2529.396,12/08/2015,Express Air,3,Michigan,125.99,48183
4961,Douglasville,67,Randy Bradley,Corporate,0.02,1,10/08/2015,35299,Not Specified,41,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,907.67,South,4359,12/08/2015,Regular Air,19.99,Georgia,99.99,30135
7634,Chandler,67,Rob Williams,Home Office,0.06,1,10/08/2015,54630,Low,11,0.37,Office Supplies,Small Box,Xerox 1894,Paper,-34.53,West,73.22,14/08/2015,Regular Air,6.22,Arizona,6.48,85224
1136,Taylors,67,Jason Klamczynski,Small Business,0.02,1,10/08/2015,8293,Low,22,0.84,Office Supplies,Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",-31.52,South,75.03,14/08/2015,Regular Air,1.92,South Carolina,3.14,29687
5442,Pottstown,67,John Castell,Consumer,0.07,1,10/08/2015,38656,Low,3,0.59,Furniture,Jumbo Drum,Global Ergonomic Managers Chair,Chairs & Chairmats,-199.46,East,561.43,15/08/2015,Delivery Truck,26.2,Pennsylvania,180.98,19464
1197,Trenton,67,Thomas Brumley,Consumer,0,1,10/08/2015,8801,Low,32,0.74,Furniture,Medium Box,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Office Furnishings,-673.31,Central,2593.08,15/08/2015,Express Air,48.2,Michigan,79.52,48183
1137,Waldorf,67,Jason Klamczynski,Small Business,0.04,1,10/08/2015,8293,Low,50,0.55,Technology,Small Box,Accessory35,Telephones and Communication,483.66,East,1497.7595,15/08/2015,Regular Air,1.1,Maryland,35.99,20601
5441,Pottstown,67,John Castell,Consumer,0.09,1,10/08/2015,38656,Low,41,0.38,Office Supplies,Small Box,ACCOHIDE® Binder by Acco,Binders and Binder Accessories,-148.396,East,162.51,17/08/2015,Regular Air,5.34,Pennsylvania,4.13,19464
6717,Muncie,67,Hilary Holden,Corporate,0.03,1,11/08/2015,47846,High,50,0.65,Furniture,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Office Furnishings,1581.93,Central,5513.82,12/08/2015,Regular Air,13.99,Indiana,105.98,47302
6718,Muncie,67,Hilary Holden,Corporate,0.08,1,11/08/2015,47846,High,37,0.37,Office Supplies,Small Box,HP Office Paper (20Lb. and 87 Bright),Paper,-120.08,Central,241.14,12/08/2015,Regular Air,6.93,Indiana,6.68,47302
6715,Muncie,67,Hilary Holden,Corporate,0.01,1,11/08/2015,47846,High,5,0.6,Furniture,Large Box,Dana Swing-Arm Lamps,Office Furnishings,-9.45,Central,66.43,13/08/2015,Regular Air,13.04,Indiana,10.68,47302
6716,Muncie,67,Hilary Holden,Corporate,0.06,1,11/08/2015,47846,High,25,0.69,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,631.99,Central,2674.18,13/08/2015,Regular Air,13.99,Indiana,110.98,47302
4135,Florence,67,Karen Seio,Consumer,0.09,1,11/08/2015,29376,Critical,20,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,569.08,South,2850.31,13/08/2015,Regular Air,7.07,Alabama,155.06,35630
6445,Winter Garden,67,Matthew Clasen,Consumer,0.01,1,12/08/2015,45860,Low,12,0.36,Office Supplies,Wrap Bag,"Wirebound Message Book, 4 per Page",Paper,24.25,South,69.97,12/08/2015,Regular Air,0.95,Florida,5.43,34787
5573,Glendale,67,Ashley Jarboe,Small Business,0.02,1,12/08/2015,39490,Low,38,0.6,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-61.61,West,456.03,12/08/2015,Regular Air,5.81,Arizona,11.97,85301
1846,South Boston,67,Muhammed Lee,Consumer,0.05,1,12/08/2015,13284,High,22,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,3858.2775,East,9062.44,13/08/2015,Regular Air,19.99,MA,420.98,2127
1847,Taunton,67,Muhammed Lee,Consumer,0.1,1,12/08/2015,13284,High,49,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,674.9935,East,1662.57,13/08/2015,Regular Air,2.99,MA,37.7,2718
3797,Hoover,67,Nathan Mautz,Corporate,0.03,1,12/08/2015,27078,Not Specified,22,0.36,Office Supplies,Small Box,Xerox 1904,Paper,-40.76,South,152.44,13/08/2015,Regular Air,5.86,Alabama,6.48,35244
2765,Sun City,67,Dianna Vittorini,Corporate,0.1,1,12/08/2015,20002,Medium,9,0.72,Technology,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Computer Peripherals,-30.47,West,41.03,13/08/2015,Regular Air,2.39,Arizona,4.77,85351
2754,Brooklyn Center,67,Matt Abelman,Home Office,0.01,1,12/08/2015,19905,Critical,25,0.66,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,-3687.651,Central,13701.35,14/08/2015,Delivery Truck,64.59,Minnesota,550.98,55429
4128,Sanford,67,Tanja Norvell,Corporate,0.07,1,12/08/2015,29347,Medium,50,0.36,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,221.09,South,2040.39,14/08/2015,Regular Air,19.99,Florida,40.99,32771
2753,Brooklyn Center,67,Matt Abelman,Home Office,0.04,1,12/08/2015,19905,Critical,20,0.39,Office Supplies,Small Box,Avery 506,Labels,32.5,Central,82.97,14/08/2015,Regular Air,0.5,Minnesota,4.13,55429
5574,Glendale,67,Ashley Jarboe,Small Business,0.03,1,12/08/2015,39490,Low,17,0.55,Furniture,Jumbo Drum,Hon Non-Folding Utility Tables,Tables,16.47,West,2844.64,16/08/2015,Delivery Truck,60,Arizona,159.31,85301
8237,Roswell,67,Maya Herman,Corporate,0,1,12/08/2015,58883,Low,36,0.39,Office Supplies,Small Box,Avery 491,Labels,59.67,South,161.56,17/08/2015,Regular Air,0.99,Georgia,4.13,30076
1514,Hacienda Heights,67,Dan Campbell,Corporate,0.08,1,13/08/2015,10948,Medium,50,0.37,Office Supplies,Small Box,Avery Binder Labels,Binders and Binder Accessories,-263.764,West,193.11,13/08/2015,Regular Air,7.01,California,3.89,91745
6741,Pasco,67,Victoria Brennan,Small Business,0.06,1,13/08/2015,48000,High,12,0.45,Technology,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,26.75,West,214.94,14/08/2015,Regular Air,1.99,Washington,17.48,99301
7170,Chesapeake,67,Katherine Hughes,Consumer,0.06,1,14/08/2015,51175,High,28,0.56,Office Supplies,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,271.81,South,1135.24,14/08/2015,Regular Air,4.5,Virginia,41.71,23320
3450,Bullhead City,67,Quincy Jones,Home Office,0.07,1,14/08/2015,24608,Medium,50,0.37,Office Supplies,Small Box,Avery® Durable Slant Ring Binders With Label Holder,Binders and Binder Accessories,-43.5045,West,197.36,15/08/2015,Regular Air,2.99,Arizona,4.18,86442
7081,Aiken,67,Richard Bierner,Small Business,0.09,1,14/08/2015,50532,Medium,22,0.37,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,13.82,South,82.98,15/08/2015,Regular Air,1.3,South Carolina,4,29801
7171,Dale City,67,Katherine Hughes,Consumer,0.04,1,14/08/2015,51175,High,3,0.41,Technology,Large Box,Canon PC1060 Personal Laser Copier,Copiers and Fax,-2297.48,South,2136.93,15/08/2015,Regular Air,24.49,Virginia,699.99,22193
622,Grand Rapids,67,Mike Vittorini,Small Business,0.02,1,14/08/2015,4294,Medium,8,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-15.34,Central,17.72,16/08/2015,Regular Air,4.08,Michigan,1.74,49505
6012,Columbia,67,Liz Thompson,Corporate,0.05,1,14/08/2015,42596,Medium,9,0.6,Office Supplies,Wrap Bag,Newell 314,Pens & Art Supplies,4.16,Central,51.75,16/08/2015,Regular Air,0.7,MO,5.58,65203
7080,Aiken,67,Richard Bierner,Small Business,0.02,1,14/08/2015,50532,Medium,10,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,76.466,South,267.06,16/08/2015,Regular Air,2.99,South Carolina,24.95,29801
357,San Luis Obispo,67,Bobby Elias,Small Business,0.04,1,14/08/2015,2500,High,5,0.4,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,-25.5645,West,22.56,16/08/2015,Regular Air,6.27,California,3.36,93405
788,Winter Garden,67,Nick Radford,Corporate,0.09,1,15/08/2015,5635,Medium,50,0.55,Furniture,Medium Box,DAX Cubicle Frames - 8x10,Office Furnishings,-161.56,South,281.58,17/08/2015,Regular Air,5.92,Florida,5.77,34787
787,Winter Garden,67,Nick Radford,Corporate,0.02,1,15/08/2015,5635,Medium,17,0.4,Office Supplies,Small Box,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,-28.3475,South,198.78,17/08/2015,Regular Air,7.19,Florida,11.5,34787
7579,Cleveland Heights,67,Arthur Prichep,Home Office,0.04,1,15/08/2015,54209,Medium,21,0.38,Technology,Wrap Bag,Accessory41,Telephones and Communication,170.46,East,664.989,17/08/2015,Regular Air,5.99,Ohio,35.99,44106
1162,Spring,67,Christine Phan,Small Business,0.03,1,15/08/2015,8454,Medium,38,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-188.1285,Central,218.77,18/08/2015,Regular Air,7.78,Texas,5.4,77373
5637,Lino Lakes,67,Nathan Mautz,Home Office,0.04,1,16/08/2015,39877,Critical,41,0.52,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,8.06,Central,90.88,18/08/2015,Regular Air,0.78,Minnesota,2.18,55014
5055,Mcminnville,67,Alex Russell,Home Office,0.02,1,16/08/2015,36038,High,26,0.56,Office Supplies,Wrap Bag,Newell 35,Pens & Art Supplies,-89.06,West,95.26,18/08/2015,Regular Air,5,Oregon,3.28,97128
1540,Smyrna,67,Cynthia Arntzen,Small Business,0.1,1,16/08/2015,11108,Not Specified,20,0.37,Office Supplies,Small Box,Xerox 1994,Paper,-44,South,131.71,18/08/2015,Regular Air,5.74,Tennessee,6.48,37167
5566,Roswell,67,Mitch Gastineau,Small Business,0.05,1,16/08/2015,39425,Critical,23,0.58,Technology,Small Box,i1000,Telephones and Communication,128.79,West,1267.4605,18/08/2015,Regular Air,5.99,New Mexico,65.99,88201
1893,Lawton,67,Joni Blumstein,Consumer,0.09,1,16/08/2015,13601,Low,17,0.57,Office Supplies,Small Box,"Eureka Hand Vacuum, Bagless",Appliances,-94.76,Central,822.91,20/08/2015,Regular Air,19.99,Oklahoma,49.43,73505
7964,Altus,67,Eva Jacobs,Home Office,0.07,1,17/08/2015,56930,Low,10,0.82,Office Supplies,Large Box,Tennsco Regal Shelving Units,Storage & Organization,-396.84,Central,987.54,17/08/2015,Regular Air,35,Oklahoma,101.41,73521
5473,Carol Stream,67,Edward Hooks,Consumer,0.06,1,17/08/2015,38884,High,20,0.76,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,-98.046,Central,6067.76,18/08/2015,Delivery Truck,54.12,Illinois,296.18,60188
5472,Carol Stream,67,Edward Hooks,Consumer,0.03,1,17/08/2015,38884,High,47,0.4,Office Supplies,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,-119.84,Central,256,18/08/2015,Regular Air,5.66,Illinois,5.28,60188
81,Orlando,67,Valerie Dominguez,Corporate,0.07,1,17/08/2015,487,Critical,19,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,-18.96,South,210.4,18/08/2015,Regular Air,4.5,Florida,10.89,32839
7965,Colorado Springs,67,Eva Jacobs,Home Office,0.03,1,17/08/2015,56930,Low,47,0.8,Office Supplies,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,Rubber Bands,8.89,West,228.31,24/08/2015,Regular Air,0.7,Colorado,4.71,80906
574,Southgate,67,Christopher Martinez,Small Business,0.02,1,18/08/2015,3907,Medium,36,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,-1642.65,Central,218.12,18/08/2015,Regular Air,49,Michigan,4.48,48195
576,Thornton,67,Christopher Martinez,Small Business,0.03,1,18/08/2015,3907,Medium,36,0.51,Technology,Small Box,Logitech Cordless Access Keyboard,Computer Peripherals,214.61,West,1083.19,19/08/2015,Express Air,5.5,Colorado,29.99,80229
840,Gainesville,67,Toby Grace,Home Office,0,1,18/08/2015,6018,Low,39,0.51,Furniture,Wrap Bag,"Master Caster Door Stop, Brown",Office Furnishings,36.04,South,206.09,20/08/2015,Regular Air,2.03,Georgia,5.08,30501
3585,Pueblo West,67,Cathy Armstrong,Consumer,0.08,1,18/08/2015,25571,Critical,42,0.83,Office Supplies,Large Box,Fellowes Officeware™ Wire Shelving,Storage & Organization,-1032.13,West,3749,20/08/2015,Regular Air,35,Colorado,89.83,81007
575,Thornton,67,Christopher Martinez,Small Business,0.07,1,18/08/2015,3907,Medium,34,0.38,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-135.102,West,729.83,20/08/2015,Regular Air,15.1,Colorado,22.38,80229
841,Hinesville,67,Toby Grace,Home Office,0.07,1,18/08/2015,6018,Low,2,0.36,Office Supplies,Small Box,Xerox 1882,Paper,-55.78,South,124.25,23/08/2015,Regular Air,13.88,Georgia,55.98,31313
4394,Duluth,67,Mike Kennedy,Corporate,0.08,1,18/08/2015,31297,Low,39,0.57,Office Supplies,Small Box,Model L Table or Wall-Mount Pencil Sharpener,Pens & Art Supplies,-93.3,Central,679.95,25/08/2015,Regular Air,8.65,Minnesota,17.99,55803
4375,North Royalton,67,Sally Hughsby,Consumer,0.09,1,18/08/2015,31173,Low,24,0.6,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,-84.139,East,169.354,25/08/2015,Express Air,5.03,Ohio,7.99,44133
4395,Eagan,67,Mike Kennedy,Corporate,0.01,1,18/08/2015,31297,Low,44,0.38,Office Supplies,Small Box,Staples Colored Bar Computer Paper,Paper,699.64,Central,1579.56,27/08/2015,Regular Air,4.92,Minnesota,35.44,55122
8125,Dublin,67,Raymond Fair,Small Business,0.09,1,19/08/2015,58084,Medium,3,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,-2.87,West,21.55,19/08/2015,Regular Air,0.49,California,7.31,94568
4534,Sulphur Springs,67,David Philippe,Consumer,0.07,1,19/08/2015,32230,High,46,0.65,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,215.11,Central,1753.75,20/08/2015,Regular Air,9.2,Texas,39.98,75482
4578,Puyallup,67,Yoseph Carroll,Consumer,0.04,1,19/08/2015,32610,Not Specified,47,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-276.54,West,316.99,20/08/2015,Regular Air,8.37,Washington,6.84,98373
5724,Burton,67,Bill Eplett,Corporate,0.01,1,19/08/2015,40608,Not Specified,39,0.4,Office Supplies,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,-89.88,Central,223.79,20/08/2015,Regular Air,5.66,Michigan,5.28,48509
4579,Puyallup,67,Yoseph Carroll,Consumer,0.07,1,19/08/2015,32610,Not Specified,20,0.58,Technology,Small Box,Timeport L7089,Telephones and Communication,88.362,West,1991.8985,20/08/2015,Regular Air,7.69,Washington,125.99,98373
5723,Burton,67,Bill Eplett,Corporate,0.05,1,19/08/2015,40608,Not Specified,29,0.37,Office Supplies,Small Box,Xerox 1939,Paper,55.82,Central,573.97,21/08/2015,Regular Air,9.54,Michigan,18.97,48509
8126,Dublin,67,Raymond Fair,Small Business,0.03,1,19/08/2015,58084,Medium,36,0.37,Office Supplies,Wrap Bag,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Paper,90.91,West,266.16,21/08/2015,Regular Air,1.77,California,7.28,94568
2783,Bakersfield,67,Peter Buhler,Consumer,0.03,1,19/08/2015,20096,Low,35,0.74,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,91.57,West,6116.11,24/08/2015,Delivery Truck,29.21,California,179.29,93309
5064,Lehi,67,Ann Steele,Corporate,0.09,1,20/08/2015,36101,High,3,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-271.26,West,446.05,21/08/2015,Delivery Truck,53.48,Utah,140.98,84043
602,Tempe,67,Ed Braxton,Consumer,0,1,20/08/2015,4099,Critical,4,0.45,Furniture,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,-17.32,West,47.86,21/08/2015,Regular Air,7.29,Arizona,9.48,85281
600,Surprise,67,Ed Braxton,Consumer,0.08,1,20/08/2015,4099,Critical,42,,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,285.16,West,1691.51,21/08/2015,Regular Air,6.22,Arizona,42.76,85374
1644,Mount Pleasant,67,Shahid Hopkins,Small Business,0,1,20/08/2015,11875,Medium,19,0.57,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,-36.11,Central,242.63,21/08/2015,Regular Air,6.27,Michigan,12.44,48858
2467,Englewood,67,Troy Staebel,Small Business,0.01,1,20/08/2015,17953,High,21,0.41,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,-499.51,East,1490.56,22/08/2015,Delivery Truck,60,New Jersey,68.81,7631
5093,Darien,67,Yana Sorensen,Corporate,0.04,1,20/08/2015,36294,Medium,46,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,100.215,East,611.16,22/08/2015,Regular Air,4.98,Connecticut,12.95,6820
2466,Colchester,67,Troy Staebel,Small Business,0.03,1,20/08/2015,17953,High,30,0.36,Office Supplies,Small Box,Staples Colored Interoffice Envelopes,Envelopes,-6.72,East,975.12,22/08/2015,Regular Air,19.51,Vermont,30.98,5439
2468,Somerset,67,Troy Staebel,Small Business,0,1,20/08/2015,17953,High,17,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,18.76,East,105.44,22/08/2015,Regular Air,1.2,New Jersey,5.84,8873
603,Tempe,67,Ed Braxton,Consumer,0.05,1,20/08/2015,4099,Critical,39,0.57,Technology,Small Box,LX 677,Telephones and Communication,784.494,West,3607.8505,22/08/2015,Regular Air,8.99,Arizona,110.99,85281
601,Tempe,67,Ed Braxton,Consumer,0.04,1,20/08/2015,4099,Critical,12,0.35,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Envelopes,-6.83,West,122.93,23/08/2015,Regular Air,5.76,Arizona,9.78,85281
699,Gardner,67,Michael Stewart,Small Business,0.07,1,21/08/2015,4896,Critical,25,0.43,Technology,Small Pack,Imation DVD-RAM discs,Computer Peripherals,259.47,East,831.52,21/08/2015,Regular Air,1.99,MA,35.41,1440
4801,Port Chester,67,Theresa Swint,Small Business,0.06,1,21/08/2015,34148,Critical,33,0.39,Office Supplies,Small Box,Avery 491,Labels,42.71,East,136.79,22/08/2015,Regular Air,0.99,New York,4.13,10573
3547,Rutland,67,Karl Brown,Corporate,0.05,1,21/08/2015,25313,Critical,19,0.59,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,22.88,East,418.7,23/08/2015,Regular Air,5.53,Vermont,22.01,5701
701,Parsippany,67,Michael Stewart,Small Business,0.05,1,21/08/2015,4896,Critical,21,0.4,Office Supplies,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders and Binder Accessories,-64.8715,East,121.3,23/08/2015,Regular Air,5.59,New Jersey,5.8,7054
700,Lexington,67,Michael Stewart,Small Business,0.06,1,21/08/2015,4896,Critical,10,0.56,Technology,Small Box,i600,Telephones and Communication,-124.509,East,1089.87,23/08/2015,Express Air,5.99,MA,125.99,2420
483,Burnsville,67,Michael Granlund,Corporate,0.06,1,22/08/2015,3361,Not Specified,49,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-208.02,Central,213.71,22/08/2015,Regular Air,6.72,Minnesota,4.28,55337
3365,Seymour,67,Frank Atkinson,Corporate,0.07,1,22/08/2015,24067,High,19,0.4,Office Supplies,Small Box,Xerox 1920,Paper,-79.35,Central,120.56,23/08/2015,Regular Air,7.5,Indiana,5.98,47274
484,Burnsville,67,Michael Granlund,Corporate,0.07,1,22/08/2015,3361,Not Specified,23,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-5.6,Central,133.66,23/08/2015,Regular Air,2.27,Minnesota,5.85,55337
3366,Seymour,67,Frank Atkinson,Corporate,0.03,1,22/08/2015,24067,High,46,0.55,Technology,Small Box,252,Telephones and Communication,751.383,Central,2640.6865,23/08/2015,Express Air,5.92,Indiana,65.99,47274
3364,Hudson,67,Frank Atkinson,Corporate,0.07,1,22/08/2015,24067,High,30,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-95.312,East,128.25,24/08/2015,Express Air,5.26,MA,3.98,1749
6333,Corvallis,67,Sonia Cooley,Corporate,0.03,1,22/08/2015,44869,Medium,43,0.37,Office Supplies,Small Box,Xerox 220,Paper,-154.95,West,283.18,24/08/2015,Regular Air,7.49,Oregon,6.48,97330
6921,Marion,67,Laura Armstrong,Small Business,0.01,1,22/08/2015,49350,High,50,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-331.63,East,375.11,24/08/2015,Regular Air,11.15,Ohio,7.28,43302
2284,South Boston,67,David Flashing,Home Office,0.05,1,23/08/2015,16452,Medium,46,0.55,Office Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,9.34,East,134.42,24/08/2015,Regular Air,1.01,MA,2.88,2127
1097,Plainview,67,Phillip Flathmann,Small Business,0.01,1,23/08/2015,8039,Medium,37,0.36,Office Supplies,Small Box,Staples Colored Interoffice Envelopes,Envelopes,3.22,East,1199.7,24/08/2015,Regular Air,19.51,New York,30.98,11803
5157,Greeneville,67,Jennifer Ferguson,Corporate,0.05,1,23/08/2015,36709,Critical,42,0.55,Technology,Small Box,i270,Telephones and Communication,369.081,South,2245.6915,25/08/2015,Regular Air,8.99,Tennessee,65.99,37743
179,Bessemer,67,Ionia McGrath,Home Office,0.09,1,23/08/2015,1185,Low,7,0.37,Office Supplies,Small Box,Xerox 194,Paper,20.03,South,374.78,27/08/2015,Regular Air,14.3,Alabama,55.48,35020
4643,North Babylon,67,Tony Sayre,Home Office,0.02,1,24/08/2015,33031,High,18,0.36,Office Supplies,Small Box,Xerox 1966,Paper,-53.69,East,120.96,25/08/2015,Regular Air,6.65,New York,6.48,11703
4642,North Babylon,67,Tony Sayre,Home Office,0.08,1,24/08/2015,33031,High,24,0.62,Furniture,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Office Furnishings,-134.63,East,550.68,26/08/2015,Delivery Truck,15.68,New York,23.99,11703
4409,Kingman,68,Benjamin Patterson,Corporate,0.08,1,26/08/2015,31460,High,9,0.82,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,-365.32,West,990.67,28/08/2015,Regular Air,35,Arizona,110.98,86401
356,Palm Coast,68,Michael Moore,Corporate,0.06,1,26/08/2015,2497,Critical,21,0.56,Technology,Small Box,i470,Telephones and Communication,636.03,South,3629.1175,28/08/2015,Regular Air,5.26,Florida,205.99,32137
2899,Salem,68,Alan Hwang,Corporate,0.05,1,26/08/2015,20933,High,45,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-81.565,South,2079.474,28/08/2015,Regular Air,5,Virginia,55.99,24153
5540,Augusta,68,Dan Campbell,Small Business,0.02,1,27/08/2015,39266,High,4,0.38,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,3.72,East,64.09,28/08/2015,Regular Air,1.39,Maine,15.57,4330
225,Fairfax,68,Maribeth Schnelling,Corporate,0.08,1,27/08/2015,1504,Medium,31,0.41,Technology,Small Pack,TDK 4.7GB DVD-R,Computer Peripherals,64.22,South,293.18,28/08/2015,Regular Air,1.99,Virginia,10.01,20151
